,CAP FP Equity,DSY FP Equity,PUB FP Equity,RI FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,ACA FP Equity,AI FP Equity,RMS FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,CS FP Equity,DG FP Equity,TEP FP Equity,TTE FP Equity,HO FP Equity,KER FP Equity,CA FP Equity,ERF FP Equity,GLE FP Equity,AIR FP Equity,URW NA Equity,VIE FP Equity,LR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,SGO FP Equity,VIV FP Equity,WLN FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,OR FP Equity,ORA FP Equity
2020-10-23,17927.7782,39247.8118,7967.5912,38731.5432,50744.4758,11712.4423,27677.0142,21681.3204,63134.9159,87094.7649,26069.5585,62490.9548,7325.041,41262.447,104416.2301,36198.7874,44688.7398,15475.5131,74499.7226,13716.5,70211.303,11324.0902,13239.3737,10880.4865,53339.9248,5261.9506,9842.0745,18346.9154,9381.0647,35100.5052,41868.2518,19265.4629,30154.4839,12818.7066,216036.1411,17539.0069,13732.1873,161443.1046,25318.4187
2020-10-26,16799.2432,38559.0213,7868.4919,38338.7284,49626.0798,11343.2168,27056.0165,21214.0008,62188.0106,87221.4482,25486.3876,60647.982,7200.8376,39980.7392,104265.1576,35410.5958,43351.2679,15129.0026,71780.2705,13076.5389,69377.8595,11369.0595,13277.4836,10738.8269,51630.6637,5210.7158,9711.6031,17822.7178,9142.8514,34702.26,41180.8626,18573.7146,29976.6164,12139.9828,212881.4077,17120.9861,13729.9817,159597.0816,24892.8097
2020-10-27,17156.782,38717.9729,7655.4282,37906.6321,48858.5531,10726.5722,26532.4302,20267.8229,61430.4863,87136.9927,24784.7602,60534.5682,6726.2033,38955.3729,101973.8924,34327.4368,42455.5299,14958.6838,69472.0526,12509.1067,68897.9981,11127.8605,13555.6857,10192.6691,50180.1439,5001.6225,9476.1875,17523.1763,8990.8487,33720.3797,39212.4299,18056.2651,29703.8861,11597.0038,211417.6114,16488.5958,12991.0991,160604.0033,24387.3989
2020-10-28,16379.0079,38717.9729,7308.5803,36662.7184,46665.6199,10418.2498,25460.9048,19385.1081,59205.2586,84265.5047,23673.0908,58464.768,6190.946,37895.8278,99508.5699,33297.4686,41130.3284,15035.0336,67044.4441,12265.9215,65867.2944,11115.5961,12938.3056,9713.0743,48431.6795,4674.8277,9167.0273,17031.0725,8793.472,32189.1956,37181.5072,17255.58,28956.8422,17013.2132,202988.1639,16131.3131,12814.6496,155960.9757,24068.1921
2020-10-29,16707.7403,39128.598,7239.2107,36282.9974,46424.3972,10639.0238,25010.3771,19212.0268,59513.0029,85468.996,24183.3653,58067.82,6244.176,37408.7788,98488.8085,32997.6657,40774.4872,15240.5907,66673.0067,12001.4042,65690.5033,10890.7495,12953.5496,9685.7665,48219.982,4778.682,8991.1746,16956.1871,8856.9955,32154.8642,36625.3468,17429.8788,29360.0087,17845.5301,203821.0135,16192.0511,12768.3315,156128.7959,25536.5434
2020-10-30,16799.2432,38823.9407,7382.9048,36243.7159,46577.9025,10715.1528,25290.4348,19563.9588,59418.3123,84349.9602,23827.9956,59088.5434,6285.5771,38673.3972,97406.0988,33365.1661,41608.8734,15134.8756,68503.6623,11920.3425,65475.8285,10923.4545,13029.7693,9933.2442,49074.6126,4832.6862,9070.592,16977.5829,8729.9484,32546.243,37312.736,18246.9044,29395.5823,17423.8959,203063.8775,16549.3338,12849.9395,155345.6347,25616.345
2020-11-02,17097.4746,38532.5293,7489.4367,36662.7184,46599.8319,11031.088,25826.1975,20140.8966,61122.742,84603.3268,24301.8219,61129.9902,6359.5077,39109.1779,99936.6179,34709.4438,43179.4826,15563.609,71873.1298,12325.6512,66549.2027,11054.2743,13186.0199,10346.276,49466.645,4741.2945,9416.6245,17287.8223,8621.051,32820.8949,38899.9802,19036.6958,29869.8958,17456.7505,204754.8146,16560.0523,13211.6611,158813.9203,25765.3082
2020-11-03,17580.4063,38890.1706,7672.7705,37291.2221,46555.9732,11229.0234,26349.7838,21017.842,62495.7548,85511.2237,25012.5613,62944.6096,6789.7836,41416.2519,102807.0574,36058.557,44381.9802,15810.2775,73637.4573,12688.2958,68607.5556,10952.0713,13258.4286,10909.5012,51967.8115,4717.7542,9637.8585,17458.9889,8442.7537,33967.5663,41280.8465,19554.1453,30332.3515,17637.4509,206420.5138,17124.5589,13509.4197,162338.1461,25387.5802
2020-11-04,18444.5997,40413.4572,7779.3024,38194.6963,47696.2985,11214.0944,26958.6051,21277.4639,63821.4223,87981.548,25449.9395,63511.6782,6772.0403,41928.9351,109290.7256,37460.8611,45204.096,16832.19,74022.1603,13332.5234,69857.7209,11025.6575,13828.8494,10882.1933,53771.1604,4792.5292,9839.2381,17678.296,8451.8295,34386.4104,41393.3283,19739.3378,30533.9348,18179.552,212906.6456,17106.6948,13849.0851,167764.335,25462.0618
2020-11-05,18707.2468,40956.542,7965.1138,38613.6988,48858.5531,11381.5826,27384.7799,21767.861,64910.3635,89248.3809,26242.6873,64418.9878,6934.6876,42663.7809,107855.5058,38065.3025,45572.2075,16979.0165,72974.1763,13332.5234,71360.4449,11095.1555,13897.5168,11288.3981,55182.477,4876.9974,9782.5115,17967.1396,8805.7853,34537.4689,42343.1752,20229.5531,30545.7926,18787.3623,220452.7678,17528.2884,13579.9995,167148.994,25446.1014
2020-11-06,18707.2468,40850.5743,7781.7799,38639.8864,49253.2811,11328.2909,26873.3701,21444.7759,65289.1257,88087.1174,26406.7041,64220.5139,6715.8531,42356.171,104896.9388,38036.2893,45118.2033,17155.2083,73305.8168,13498.9133,71663.5152,10964.3357,14000.5179,11162.0991,54884.5324,4763.45,9498.8782,18560.8736,9127.9758,34091.1596,41530.8062,20338.4898,30249.3467,19384.2211,219821.8211,17363.9383,13908.6368,166142.0723,25073.6935
2020-11-09,19774.7799,40625.3928,8802.5036,41494.3409,52849.6917,12405.5444,28638.9517,24375.6196,67301.2996,88530.5089,27746.1746,67367.7443,7730.1805,48277.6611,106923.872,41977.2473,53621.5797,16297.7415,84356.0784,15350.5341,75982.268,11577.5536,12859.8762,13217.0177,65077.3741,5921.0792,10276.0334,19256.2377,9677.0611,36199.1125,48998.3526,21220.8775,30557.6505,21021.4759,236655.4784,18033.8434,14978.3623,173973.6852,25914.2714
2020-11-10,19452.8254,39592.207,9075.027,41926.4373,52630.3984,12683.4225,29162.538,25523.7257,66827.8469,87939.3202,26096.8946,67509.5115,8225.5153,50734.2678,106621.7204,43684.1899,54026.5023,15827.8967,87699.0146,15670.5147,77156.6657,11512.1437,13256.6211,13826.3249,68934.9726,7161.7918,10698.6469,19245.5398,10119.5059,37119.1962,52741.4993,21188.1964,30213.7731,20139.8771,239254.9787,18525.1071,14821.7633,176435.0492,26693.668
2020-11-11,19478.2429,40850.5743,9052.7296,42109.7508,52389.1757,12557.8063,29868.7707,25258.3344,67108.1883,89902.9113,26534.2727,67311.0375,8055.475,49943.8813,109869.8494,44027.5126,52394.5412,16338.8529,86213.2652,15871.0358,78722.5293,11716.5496,13939.4802,13316.0088,68213.6331,6711.7565,10812.1002,19363.2168,9670.2543,37489.9762,51354.2229,21406.0699,30308.6358,20227.4894,246018.727,18641.2239,14680.6037,178448.8925,26667.0674
2020-11-12,19351.1556,40519.425,8985.8375,41572.9039,51621.6491,12439.8033,29028.5973,24646.7804,66326.7592,87939.3202,26151.5669,66687.2621,8116.0981,48619.4499,108673.8329,43461.7555,51290.2066,16321.2337,85443.8592,15794.2405,76866.2233,11647.0516,13580.8838,13036.1029,66339.7183,6803.1483,10551.1576,19197.3992,9543.1932,37201.5917,49423.2841,21302.58,30213.7731,20030.3618,238674.5077,18346.4657,14748.9779,177497.911,27305.481
2020-11-13,19410.463,40267.7515,9149.3515,41572.9039,51555.8611,12694.8421,29954.0056,24894.8636,65829.4861,88150.459,26342.9198,66602.2018,8581.8607,48491.2791,108019.1713,44366.2276,52603.1378,16285.9954,86611.2338,16028.8929,76904.1071,11724.7259,13577.0689,13336.4897,67084.5798,6909.772,10528.467,19176.0034,9529.5795,37338.9176,49885.7096,21471.432,30321.9841,20307.7538,237109.76,18328.6016,14887.9319,175763.7681,27491.685
2020-11-16,19486.7154,40532.671,9379.7576,42515.6595,51709.3664,12877.5565,30173.1813,25367.9525,65284.8536,88973.9004,27153.8917,66630.5552,8814.0027,51375.1217,107679.2508,45318.8321,53290.2793,15863.1351,90829.701,16907.7728,78179.5283,11749.2546,13390.1411,13898.0082,70565.8273,8122.7901,10823.4456,19256.2377,9774.6259,37641.0347,50741.8216,21536.794,30191.5415,20012.0098,240920.6779,18953.8463,15620.1976,177609.7911,27824.192
2020-11-17,19342.6831,40002.8321,9441.6947,42162.1262,52016.377,13124.9822,29807.8885,25448.7238,65497.9707,88995.0143,27026.3231,66857.3826,8859.8396,52891.8092,106785.3859,46063.5078,53511.1462,16080.4383,91890.9506,17082.6955,78305.8076,12019.0704,13371.0668,14080.6297,70636.3931,8446.8155,10761.0462,19272.2846,9774.6259,37380.1154,51148.0061,21602.1561,30120.3909,19924.3819,239759.736,19248.6045,15304.794,177106.3303,27810.8917
2020-11-18,19690.055,41115.4937,9540.7941,42424.0027,51051.4864,12881.363,29734.83,25742.9621,65758.4471,89438.4058,27481.9253,66545.4949,9276.808,52272.3171,108384.271,46034.4944,53523.4166,16098.0575,92249.1223,16813.9119,78735.1573,11794.2239,13336.7331,14010.6532,70565.8273,8142.1762,10673.1199,19486.2428,9774.6259,37489.9762,51404.2148,21672.9649,30404.9931,20467.0203,245387.7804,19382.5855,15514.3279,175987.5285,27917.294
2020-11-19,19766.3074,41300.9373,9439.2172,42135.9385,50064.6664,12782.3928,29357.3608,25592.9583,65758.4471,89565.0891,27700.6144,67339.3909,9210.2705,51375.1217,107817.7369,45773.3744,53253.4681,16227.2648,90498.0605,16788.3134,77282.9451,11557.113,13817.4048,13812.671,70040.5039,7809.8425,10412.1773,19202.7482,9774.6259,36322.7058,50998.0303,21465.9851,30238.9752,20556.3229,246649.6737,19105.6914,15159.2231,173861.805,27624.6878
2020-11-20,19995.0645,42002.9737,9377.2801,40603.9606,50590.9704,12622.5177,29625.2422,25812.1946,66066.2828,90494.1,28365.7936,68360.1143,9123.0325,51909.1666,108082.1195,45454.2277,52738.112,16591.3945,91532.7789,17086.962,77497.6199,11299.5615,13384.4188,13793.8968,69499.4993,7746.1452,10624.9023,19256.2377,9942.499,36048.054,51179.2511,21536.794,30227.1167,20991.6726,248618.2273,19212.8762,15311.4109,174589.0262,27691.1892
2020-11-23,19630.7476,40744.6065,9424.3523,40852.7434,51095.3451,12710.0683,29783.5357,26862.2213,64716.5415,88234.9145,28529.8104,67906.4595,9513.3859,52229.5935,105866.3416,45855.5789,53106.2235,16432.8219,95830.8398,16980.3018,77030.3864,11050.1862,13121.1938,14126.7117,70683.2152,8147.7151,10536.976,19165.3055,9616.3563,34908.2489,51854.1423,21602.1561,29989.9483,20863.3003,248592.9895,18989.5745,15836.3483,171344.5009,27345.3818
2020-11-24,20181.4592,39737.9127,9751.3803,40590.8668,51753.2251,13014.5923,30258.4163,28333.4125,64408.7058,87348.1315,28620.9308,67055.8566,10166.9321,52507.2969,106017.4174,47606.0502,54603.2104,15957.104,101256.4784,17249.0854,76323.2222,11091.0674,12884.6728,14712.1246,73317.9567,8662.8324,10664.6109,18935.3004,10011.1427,35457.5525,54659.9401,22108.7119,29930.6562,21047.4867,249779.1692,19668.4116,16943.5693,165526.7313,27451.7841
2020-11-25,20266.184,40479.6871,9587.8663,40669.4298,51972.5184,12790.0058,30769.8261,28483.4163,64361.3465,87348.1315,29122.0933,67169.2703,10189.1113,52977.2564,106030.007,48041.2502,54136.9358,15886.6273,100221.76,17274.6839,76272.7105,11352.707,12816.0054,14848.664,71749.6582,8668.3713,11056.0248,18940.6494,10268.1099,35855.7977,54684.936,21787.3485,30179.683,21337.7199,249451.0769,19498.7024,17082.5234,170281.6391,27691.1892
2020-11-26,19893.3947,40625.3928,9555.659,40865.8372,52893.5504,12744.3273,30501.9448,28350.7207,65166.4553,87200.3343,29641.4798,66545.4949,9952.5335,52122.7846,107477.8164,47842.9924,53989.6912,15980.5963,99133.9792,17001.6338,76108.5474,11140.1248,12772.1345,14669.456,70416.6044,8748.6853,11177.9872,18951.3473,10151.2593,36295.2407,54197.5146,21623.9434,30179.683,21387.9525,250233.4508,19221.8083,16857.5502,171064.8004,28023.6963
2020-11-27,20291.6015,41141.9856,9528.4067,41821.6866,53047.0557,12858.5237,30489.7683,28454.5695,65403.252,86925.8538,30261.0988,66602.2018,10088.5657,52550.0205,107276.3821,47707.5969,53977.4208,16150.915,100022.7757,17035.7651,76550.525,11242.3278,12877.0431,14787.2212,70573.4343,8745.9158,11229.0411,19101.118,10552.6552,36240.3103,54772.4219,21950.7536,30108.5325,21840.0465,250359.6401,19337.9252,16866.3727,173022.7036,28436.005
2020-11-30,19707.0,41075.7558,9436.7398,41900.2496,53222.4903,12706.2618,30124.4756,27906.4786,65190.135,86292.4374,29905.7291,66148.5469,9863.8168,52250.9553,106646.8997,47659.2413,52455.8931,16397.5835,95048.1682,16438.468,76398.9898,11225.9753,12981.9516,14239.3567,68793.4155,8239.1069,10925.5535,18983.441,10441.4796,36981.8703,53697.5952,21689.3055,29859.5057,21627.9531,243747.319,18659.0881,16928.13,171624.2013,28169.9994
2020-12-01,19656.1651,40678.3766,9748.9028,42332.3459,55152.2716,13041.2381,30465.4155,29438.2483,64669.1822,86820.2844,31245.1996,66233.6072,10124.0524,52464.5733,105878.9313,48041.3909,54063.3135,16262.5031,96387.9958,16570.7267,76765.1998,11242.3278,12547.0581,14973.2562,70102.9447,8684.988,11302.7858,18919.2536,10709.2086,36267.7755,55247.3454,21830.9232,29859.5057,21415.8596,250738.2081,19025.3028,17942.715,171344.5009,28263.1014
2020-12-02,19359.6281,40453.1951,9741.4704,41638.373,55283.8476,13248.4572,31171.6481,29928.6454,64100.8701,87327.0176,30416.0035,65184.5304,10270.4349,52870.4475,105803.3934,48409.8957,54235.0989,15968.8501,97396.183,16643.2556,76411.6177,11115.5961,12363.9451,15287.2969,71608.5113,8779.1492,11436.0934,18689.2485,10634.3352,35842.0651,56178.4453,20907.8357,29885.6476,20963.7656,251293.4412,18650.156,18039.7623,171400.441,28555.7076
2020-12-03,19588.3852,40307.4894,9664.6684,41546.7162,55371.5649,13301.7556,30648.0619,30649.8176,63674.636,88657.1922,30707.589,64248.8673,10255.6488,52977.2564,104531.839,48138.3659,54001.9616,15933.6118,96746.1676,17057.0971,76398.9898,11070.6268,12045.4047,15398.2352,74494.1807,8463.4322,11356.6761,18459.2434,10436.9418,35237.8311,56084.7104,21163.5239,29861.9288,20885.6259,251369.1548,18757.3408,18705.8594,170617.2797,27850.7926
2020-12-04,19910.3396,40545.9169,9813.3175,41311.0273,55612.7876,13514.9491,30441.0626,31875.8103,63745.675,87242.5621,31035.6225,64617.4618,10561.7214,53148.1508,105249.4489,48487.4757,54284.1804,16033.4538,99996.2445,17325.8808,76007.5239,11037.9218,12009.1635,15611.5781,75466.5257,8668.3713,11470.1294,18635.7589,10366.6063,35416.3548,57165.7862,21291.368,29577.3036,20734.9279,248466.8001,18900.2539,19270.498,171344.5009,28050.2968
2020-12-07,19454.8506,40784.3444,9766.2452,41219.3705,55941.7276,13225.615,30538.474,30952.7099,64503.4245,87812.6369,31354.5441,64872.6427,10548.4139,52229.5935,104267.4565,47900.7772,53290.2793,15992.3424,98590.0888,17108.294,74429.0324,11164.6535,12011.071,15184.8924,74658.852,8493.8961,11226.2048,18667.8527,13294.7804,35581.1459,55622.285,21051.6603,29529.866,20880.0445,249198.6983,18694.8163,19244.0305,170057.8788,27132.5773
2020-12-08,19562.6108,41009.5259,9716.6955,41088.4323,55854.0103,13191.3517,30136.652,30130.5736,63982.4717,87601.4981,30953.6141,65269.5907,10402.0313,52122.7846,103713.512,47648.6424,52713.5712,16315.3607,98032.9327,16873.6416,73860.7754,11189.1823,12396.3713,14952.7753,74282.4603,8568.6712,11274.4225,18774.8318,13183.7694,35842.0651,55347.3293,20897.1821,29814.4913,20818.649,249577.2663,18739.4767,18988.1787,170505.3995,27252.2799
2020-12-09,19587.4785,40851.934,9949.5791,41232.4644,56621.5369,13195.1588,30623.709,30173.8439,63864.0734,87643.7258,27299.6844,64929.3495,10798.2992,51268.3127,102630.8023,48254.7358,52455.8931,15827.8967,97887.0109,16651.7884,72522.2146,11369.0595,12150.3132,15080.781,73388.5302,8455.1238,11368.0214,18844.3682,13266.3708,35636.0762,55672.2769,20929.1431,30715.8044,20433.5319,251369.1548,18962.7783,19140.3664,169078.196,27199.0787
2020-12-10,19371.9582,40679.6748,9924.8043,41585.9977,56363.153,13008.6144,30185.3577,29899.7985,64410.8207,87411.4731,26844.0822,65042.7633,10750.9836,50606.097,102970.7228,48499.5976,52615.4081,15898.3734,99929.9164,16447.0008,72395.9353,11364.9714,12454.0022,14590.9458,73490.4696,8488.3572,11132.6058,19015.5347,13475.8242,35965.6584,54316.2455,20811.9527,30122.8352,20600.9741,252883.4268,18855.5935,19239.6193,168910.2375,27465.0844
2020-12-11,18916.0499,41037.4439,10011.5162,41507.4348,56231.5659,12860.1403,30051.417,29712.2937,64174.0162,88150.459,26517.0671,65014.4098,10375.4163,51353.7599,98853.9082,47658.3399,51891.4555,15722.1816,98218.6514,16459.8001,72421.1912,11266.8565,12480.7071,14232.5298,72290.7212,8585.2879,11053.1885,19020.8837,13472.8742,35993.1236,53885.065,20662.8012,30383.7417,21627.9531,252580.5724,18855.5935,18963.9168,169358.1267,26355.8408
2020-12-14,19081.8347,41421.7145,10137.868,42070.4694,56823.708,12886.7895,30501.9448,30245.9611,64505.5425,89163.9254,26380.3812,65865.0127,10567.6358,50969.2475,98010.4019,47706.8273,52124.5928,15540.1168,97104.3393,16348.8735,71234.1655,11242.3278,12709.6059,14500.4884,72180.9403,8427.4294,11126.9332,18956.6962,13543.6754,36020.5888,55178.6065,20529.6303,30514.1949,20969.347,257022.437,19028.761,19175.6563,169470.0991,26600.566
2020-12-15,18924.3391,41646.9765,10390.5714,41350.3088,56670.1897,13080.9479,30270.5927,30794.052,63321.5201,90114.0501,27510.3181,65836.6592,10881.1014,50563.3734,95970.8791,48317.7695,52431.3524,15722.1816,96998.2144,16400.0704,71941.3297,11042.01,12646.6587,14776.9808,71647.7188,8682.2185,10990.7892,19036.9306,13531.8752,36048.054,56534.6379,20673.4549,30336.3041,21103.3008,256012.9223,19216.0168,20569.6079,169358.1267,26025.9938
2020-12-16,19222.7519,42124.002,10244.3998,41481.2471,57021.0887,13004.8074,30684.5911,30231.5377,63866.1704,91000.8331,27300.733,65609.8318,10845.6148,50285.67,97746.0193,49057.2035,52063.2408,15839.6428,96799.2301,16212.3484,70249.1868,11091.0674,13051.0466,14724.0718,71130.1803,8682.2185,11214.8595,19031.5816,13537.7753,37160.394,55209.8514,20774.6648,30692.0857,21683.7671,254902.4562,19305.1862,20827.6654,173221.1716,26228.1581
2020-12-17,19902.4697,42163.7541,10368.2741,41455.0594,56604.3961,12943.8949,30855.0611,30260.3846,63889.8509,91000.8331,27036.4736,66035.1332,10817.5211,49879.7959,98199.2466,48839.0099,52296.3781,15739.8008,96533.9176,16105.6882,72244.4001,11164.6535,13249.4255,14686.5234,70871.411,8917.6216,11226.2048,19261.5867,13714.7782,37064.2658,55047.3776,20827.9332,30822.5389,21700.5113,253842.4658,19438.9404,21233.4994,170589.8222,25605.7048
2020-12-18,20338.5729,42813.0388,10284.0396,41219.3705,56933.3639,13001.0003,30745.4733,29712.2937,63653.0464,90768.5804,27346.295,66545.4949,10693.3178,49153.4948,99470.8009,48206.2483,51498.8032,15986.4693,95485.9337,15926.4991,70463.8617,11086.9793,13352.43,14541.4503,69789.285,8707.1436,11183.6598,19454.149,13570.2258,37132.9288,54447.4743,19933.0245,31545.9613,21131.2078,252151.5287,19331.9371,20715.1788,170981.7253,26467.5632
2020-12-21,19975.6855,42362.5148,10066.0209,40577.773,55442.0431,12578.4202,29613.0657,28708.4221,62587.4262,90050.7084,26553.5167,65609.8318,10385.7666,48619.4499,97192.0748,46417.0605,49081.5374,15816.1506,91930.7475,15679.0475,68910.626,10898.9258,13224.6282,13787.0699,67860.2778,8297.2653,11013.4799,19154.6076,13275.2209,35924.4607,52135.347,20039.5613,30893.6952,21220.5103,247432.0476,18895.0068,20569.6079,165495.0819,25552.5037
2020-12-22,20271.0589,43263.5629,10140.3455,41101.5261,56319.2907,12783.9998,30014.8878,29279.5904,63037.3547,90367.4167,27510.3181,66261.9607,10585.3792,49260.3038,99407.8527,46751.6241,49830.0309,15892.5004,92567.4972,15832.6382,70324.9544,11033.8337,13226.5357,14138.6589,68958.0868,8621.2907,11169.4782,19491.5917,13517.1249,36817.0792,53097.6919,20044.8881,30988.5703,21739.5812,248492.038,18895.0068,20931.3295,168966.2236,25626.9853
2020-12-23,20642.3856,43727.3377,10249.3548,41166.9952,56187.7035,12978.1582,30903.7668,30173.8439,63700.4073,89902.9113,27647.004,66148.5469,10847.0934,50883.8003,98589.5257,47512.8774,50873.0136,15933.6118,95154.2932,16199.5492,69971.3723,11160.5654,13388.6723,14729.192,72102.5254,9000.705,11390.7121,19545.0813,13543.6754,36940.6725,54784.9199,20076.8491,31000.4296,21482.8365,250410.1159,18805.8373,21158.5083,170029.9606,25935.5518
2020-12-24,20676.1425,43290.0643,10249.3548,41311.0273,56428.9466,12932.4738,30684.5911,30683.5645,63700.4073,89881.7974,27328.0702,66318.6675,10823.4356,50691.5442,98627.2946,47643.7936,50529.4428,16033.4538,95220.6213,16080.0898,69794.5813,11152.3892,13325.7251,14741.1392,72173.0988,9086.5579,11263.0771,19336.472,13555.4756,36830.8117,54734.928,19906.3904,30751.3826,21533.0691,250586.7809,18814.7543,20964.4138,169246.1544,25935.5518
2020-12-25,20676.1425,43290.0643,10249.3548,41311.0273,56428.9466,12932.4738,30684.5911,30683.5645,63700.4073,89881.7974,27328.0702,66318.6675,10823.4356,50691.5442,98627.2946,47643.7936,50529.4428,16033.4538,95220.6213,16080.0898,69794.5813,11152.3892,13325.7251,14741.1392,72173.0988,9086.5579,11263.0771,19336.472,13555.4756,36830.8117,54734.928,19906.3904,30751.3826,21533.0691,250586.7809,18814.7543,20964.4138,169246.1544,25935.5518
2020-12-28,21351.2819,44469.3774,10308.8144,41638.373,56275.4283,13096.176,31415.1766,30479.3963,64600.2643,91760.9329,27719.9032,68388.4677,10678.5317,51246.9509,99030.1633,47828.046,51437.4512,16021.7077,95127.7619,16144.0859,72156.0046,11544.8486,13327.6326,14654.0953,72126.0499,9058.8634,11509.8381,19882.0654,13806.2297,37407.5806,54528.7112,20428.4204,31190.1798,21616.7902,254397.6989,19037.6779,21030.5824,173053.2131,26105.7955
